"","X","ord_in_thread","author","published","crawled","site_url","country","domain_rank","spam_score","replies_count","participants_count","likes","comments","shares","type"
"2760",2949,0,"David","11/2/2016 2:18","11/2/2016 2:18","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2761",2950,0,"MR.RANDY DOUGLAS MILLER","11/3/2016 18:13","11/3/2016 19:15","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2762",2951,0,"MR.RANDY DOUGLAS MILLER","11/3/2016 17:43","11/3/2016 19:15","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2763",2952,0,"MR.RANDY DOUGLAS MILLER","11/3/2016 21:08","11/3/2016 21:08","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2764",2953,0,"Michael Snyder","11/4/2016 3:24","11/4/2016 3:24","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2765",2954,0,"Pandadude12345","11/4/2016 23:37","11/5/2016 1:32","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2766",2955,0,"redlucy","11/7/2016 0:13","11/7/2016 0:13","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2767",2956,0,"Celine","11/7/2016 9:00","11/7/2016 9:51","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2768",2957,0,"Chris Harper","11/8/2016 20:54","11/8/2016 21:25","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2769",2958,0,"wideawake1","11/8/2016 23:59","11/9/2016 0:10","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2770",2959,0,"watchmannonthewall","11/10/2016 4:30","11/10/2016 4:42","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2771",2960,0,"Hugh Everett","11/12/2016 16:47","11/12/2016 18:08","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2772",2961,0,"lg","11/14/2016 6:11","11/14/2016 8:13","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2773",2962,0,"live in the light","11/15/2016 5:16","11/15/2016 5:16","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2774",2963,0,"Tatiana Covington","11/16/2016 3:57","11/16/2016 4:27","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2775",2964,0,"Thunderbird","11/17/2016 2:44","11/17/2016 3:01","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2776",2965,0,"Alan","11/17/2016 10:44","11/17/2016 11:22","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2777",2966,0,"Reader","11/18/2016 2:03","11/18/2016 3:32","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2778",2967,0,"MaxRockatansky33","11/20/2016 5:29","11/20/2016 5:29","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2779",2968,0,"GayVet","11/21/2016 5:16","11/21/2016 5:29","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2780",2969,0,"Jim Davis","11/22/2016 1:14","11/22/2016 1:14","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2781",2970,0,"jack nichols","11/23/2016 20:32","11/23/2016 20:32","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2782",2971,0,"Whackamole","11/23/2016 20:32","11/23/2016 20:32","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2783",2972,0,"Michael Snyder","11/24/2016 0:39","11/24/2016 0:39","endoftheamericandream.com","US",0,0,0,1,0,0,0,"bs"
"2784",2973,0,"Kaitlyn Stegall","10/26/2016 19:29","10/26/2016 19:29","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2785",2974,0,"Kaitlyn Stegall","10/26/2016 19:29","10/26/2016 19:29","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2786",2975,0,"Kaitlyn Stegall","10/26/2016 19:29","10/26/2016 19:29","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2787",2976,0,"Kaitlyn Stegall","10/26/2016 19:29","10/26/2016 19:29","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2788",2977,0,"Kaitlyn Stegall","10/26/2016 19:29","10/26/2016 19:29","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2789",2978,0,"Kaitlyn Stegall","10/26/2016 19:29","10/26/2016 19:29","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2790",2979,0,"Kaitlyn Stegall","10/26/2016 19:29","10/26/2016 19:29","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2791",2980,0,"Kaitlyn Stegall","10/27/2016 19:55","10/27/2016 19:55","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2792",2981,0,"Kaitlyn Stegall","10/27/2016 21:15","10/28/2016 1:11","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2793",2982,0,"Kaitlyn Stegall","10/27/2016 20:40","10/28/2016 1:11","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2794",2983,0,"Kaitlyn Stegall","10/27/2016 19:47","10/28/2016 1:11","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2795",2984,0,"Kaitlyn Stegall","10/28/2016 15:32","10/28/2016 15:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2796",2985,0,"Kaitlyn Stegall","10/28/2016 15:32","10/28/2016 15:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2797",2986,0,"Kaitlyn Stegall","10/28/2016 15:32","10/28/2016 15:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2798",2987,0,"Kaitlyn Stegall","10/28/2016 23:59","10/28/2016 23:59","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2799",2988,0,"Jordan Stringfellow","10/28/2016 23:59","10/28/2016 23:59","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2800",2989,0,"Kaitlyn Stegall","10/28/2016 23:59","10/28/2016 23:59","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2801",2990,0,"Kaitlyn Stegall","10/28/2016 23:59","10/28/2016 23:59","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2802",2991,0,"Kaitlyn Stegall","10/28/2016 23:22","10/28/2016 23:59","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2803",2992,0,"Kaitlyn Stegall","11/1/2016 2:57","11/1/2016 3:41","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2804",2993,0,"Kaitlyn Stegall","11/1/2016 2:55","11/1/2016 3:41","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2805",2994,0,"Kaitlyn Stegall","11/1/2016 2:47","11/1/2016 3:41","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2806",2995,0,"Kaitlyn Stegall","11/1/2016 2:38","11/1/2016 3:41","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2807",2996,0,"avandagriff","11/1/2016 2:13","11/1/2016 3:41","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2808",2997,0,"Kaitlyn Stegall","11/1/2016 2:07","11/1/2016 3:41","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2809",2998,0,"Kaitlyn Stegall","11/1/2016 16:32","11/1/2016 16:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2810",2999,0,"Kaitlyn Stegall","11/1/2016 16:32","11/1/2016 16:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2811",3000,0,"Kaitlyn Stegall","11/1/2016 16:32","11/1/2016 16:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2812",3001,0,"Kaitlyn Stegall","11/1/2016 16:32","11/1/2016 16:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2813",3002,0,"Kaitlyn Stegall","11/1/2016 16:32","11/1/2016 16:32","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2814",3003,0,"Kaitlyn Stegall","11/1/2016 19:31","11/1/2016 19:31","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2815",3004,0,"Kaitlyn Stegall","11/1/2016 21:25","11/1/2016 21:25","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2816",3005,0,"Kaitlyn Stegall","11/1/2016 21:54","11/1/2016 21:54","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2817",3006,0,"Kaitlyn Stegall","11/1/2016 21:54","11/1/2016 21:54","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2818",3007,0,"Kaitlyn Stegall","11/1/2016 21:54","11/1/2016 21:54","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2819",3008,0,"Kaitlyn Stegall","11/2/2016 15:27","11/2/2016 15:27","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2820",3009,0,"Kaitlyn Stegall","11/2/2016 15:51","11/2/2016 15:51","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2821",3010,0,"Kaitlyn Stegall","11/2/2016 15:51","11/2/2016 15:51","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2822",3011,0,"Kaitlyn Stegall","11/2/2016 20:43","11/2/2016 20:43","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2823",3012,0,"Kaitlyn Stegall","11/2/2016 20:43","11/2/2016 20:43","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2824",3013,0,"Kaitlyn Stegall","11/2/2016 20:43","11/2/2016 20:43","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2825",3014,0,"Jordan Stringfellow","11/2/2016 21:26","11/2/2016 21:26","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2826",3015,0,"Kaitlyn Stegall","11/2/2016 21:26","11/2/2016 21:26","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2827",3016,0,"Kaitlyn Stegall","11/3/2016 20:14","11/3/2016 20:14","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2828",3017,0,"Kaitlyn Stegall","11/3/2016 20:14","11/3/2016 20:14","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2829",3018,0,"Kaitlyn Stegall","11/3/2016 20:14","11/3/2016 20:14","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2830",3019,0,"Kaitlyn Stegall","11/3/2016 20:14","11/3/2016 20:14","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2831",3020,0,"Kaitlyn Stegall","11/3/2016 20:14","11/3/2016 20:14","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2832",3021,0,"Kaitlyn Stegall","11/3/2016 20:14","11/3/2016 20:14","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2833",3022,0,"Jordan Stringfellow","11/4/2016 0:20","11/4/2016 0:20","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2834",3023,0,"Kaitlyn Stegall","11/5/2016 2:42","11/5/2016 2:56","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2835",3024,0,"Kaitlyn Stegall","11/5/2016 2:38","11/5/2016 2:56","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2836",3025,0,"Kaitlyn Stegall","11/5/2016 2:36","11/5/2016 2:56","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2837",3026,0,"Kaitlyn Stegall","11/5/2016 2:34","11/5/2016 2:56","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2838",3027,0,"Kaitlyn Stegall","11/5/2016 2:26","11/5/2016 2:56","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2839",3028,0,"Kaitlyn Stegall","11/5/2016 2:19","11/5/2016 2:56","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2840",3029,0,"avandagriff","11/5/2016 2:05","11/5/2016 2:56","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2841",3030,0,"Kaitlyn Stegall","11/8/2016 3:36","11/8/2016 3:36","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2842",3031,0,"Jordan Stringfellow","11/8/2016 3:08","11/8/2016 3:36","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2843",3032,0,"Kaitlyn Stegall","11/8/2016 2:19","11/8/2016 3:36","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2844",3033,0,"Kaitlyn Stegall","11/8/2016 2:17","11/8/2016 3:36","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2845",3034,0,"Kaitlyn Stegall","11/8/2016 15:38","11/8/2016 15:38","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2846",3035,0,"Kaitlyn Stegall","11/8/2016 15:38","11/8/2016 15:38","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2847",3036,0,"Kaitlyn Stegall","11/8/2016 15:38","11/8/2016 15:38","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2848",3037,0,"Kaitlyn Stegall","11/8/2016 15:50","11/8/2016 15:50","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2849",3038,0,"Kaitlyn Stegall","11/8/2016 15:50","11/8/2016 15:50","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2850",3039,0,"Kaitlyn Stegall","11/8/2016 16:05","11/8/2016 16:05","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2851",3040,0,"Kaitlyn Stegall","11/8/2016 16:22","11/8/2016 16:22","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2852",3041,0,"Kaitlyn Stegall","11/8/2016 21:57","11/8/2016 21:57","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2853",3042,0,"Kaitlyn Stegall","11/9/2016 18:12","11/9/2016 18:12","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2854",3043,0,"Kaitlyn Stegall","11/9/2016 18:13","11/9/2016 18:13","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2855",3044,0,"Kaitlyn Stegall","11/9/2016 20:37","11/9/2016 20:37","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2856",3045,0,"Kaitlyn Stegall","11/10/2016 17:33","11/10/2016 17:33","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2857",3046,0,"Kaitlyn Stegall","11/10/2016 22:19","11/10/2016 22:19","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2858",3047,0,"Kaitlyn Stegall","11/10/2016 22:19","11/10/2016 22:19","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2859",3048,0,"jhamilton","11/11/2016 0:59","11/11/2016 0:59","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2860",3049,0,"Kaitlyn Stegall","11/11/2016 17:39","11/11/2016 17:39","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2861",3050,0,"Kaitlyn Stegall","11/11/2016 17:39","11/11/2016 17:39","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2862",3051,0,"Kaitlyn Stegall","11/11/2016 17:39","11/11/2016 17:39","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2863",3052,0,"Kaitlyn Stegall","11/11/2016 17:39","11/11/2016 17:39","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2864",3053,0,"Kaitlyn Stegall","11/11/2016 17:39","11/11/2016 17:39","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2865",3054,0,"jhamilton","11/11/2016 3:30","11/11/2016 17:40","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2866",3055,0,"Kaitlyn Stegall","11/11/2016 19:23","11/11/2016 19:23","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2867",3056,0,"Kaitlyn Stegall","11/11/2016 19:23","11/11/2016 19:23","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2868",3057,0,"Kaitlyn Stegall","11/11/2016 19:24","11/11/2016 19:24","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2869",3058,0,"Kaitlyn Stegall","11/11/2016 19:24","11/11/2016 19:24","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2870",3059,0,"Kaitlyn Stegall","11/11/2016 19:24","11/11/2016 19:24","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2871",3060,0,"Kaitlyn Stegall","11/12/2016 0:23","11/12/2016 0:23","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2872",3061,0,"Kaitlyn Stegall","11/12/2016 0:23","11/12/2016 0:23","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2873",3062,0,"Kaitlyn Stegall","11/12/2016 0:23","11/12/2016 0:23","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2874",3063,0,"Kaitlyn Stegall","11/12/2016 0:23","11/12/2016 0:23","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2875",3064,0,"Kaitlyn Stegall","11/12/2016 0:23","11/12/2016 0:23","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2876",3065,0,"Kaitlyn Stegall","11/12/2016 0:36","11/12/2016 0:36","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2877",3066,0,"Kaitlyn Stegall","11/12/2016 5:30","11/13/2016 14:43","endtime.com","US",0,0,0,1,0,0,0,"bs"
"2878",3067,0,"The European Union Times","10/26/2016 23:08","10/26/2016 23:08","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2879",3068,0,"The European Union Times","10/26/2016 23:41","10/26/2016 23:41","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2880",3069,0,"The European Union Times","10/27/2016 13:53","10/27/2016 13:53","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2881",3070,0,"The European Union Times","10/27/2016 14:09","10/27/2016 14:09","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2882",3071,0,"The European Union Times","10/27/2016 15:15","10/27/2016 15:15","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2883",3072,0,"The European Union Times","10/27/2016 15:16","10/27/2016 15:16","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2884",3073,0,"The European Union Times","10/28/2016 9:31","10/28/2016 9:31","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2885",3074,0,"The European Union Times","10/28/2016 12:13","10/28/2016 12:13","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2886",3075,0,"The European Union Times","10/28/2016 12:32","10/28/2016 12:32","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2887",3076,0,"The European Union Times","10/28/2016 13:39","10/28/2016 13:39","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2888",3077,0,"The European Union Times","10/28/2016 15:22","10/28/2016 15:22","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2889",3078,0,"The European Union Times","10/28/2016 22:26","10/28/2016 22:26","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2890",3079,0,"The European Union Times","10/29/2016 10:23","10/29/2016 10:23","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2891",3080,0,"The European Union Times","10/29/2016 10:33","10/29/2016 10:33","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2892",3081,0,"The European Union Times","10/29/2016 10:56","10/29/2016 10:56","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2893",3082,0,"The European Union Times","10/29/2016 11:28","10/29/2016 11:28","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2894",3083,0,"The European Union Times","10/29/2016 18:20","10/29/2016 18:20","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2895",3084,0,"Thomas Moloian","10/30/2016 4:39","10/30/2016 4:39","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2896",3085,0,"The European Union Times","10/30/2016 10:03","10/30/2016 10:03","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2897",3086,0,"The European Union Times","10/30/2016 11:16","10/30/2016 11:16","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2898",3087,0,"The European Union Times","10/30/2016 11:36","10/30/2016 11:36","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2899",3088,0,"The European Union Times","10/30/2016 11:59","10/30/2016 11:59","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2900",3089,0,"The European Union Times","10/30/2016 12:32","10/30/2016 12:32","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2901",3090,0,"The European Union Times","10/30/2016 13:02","10/30/2016 13:02","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2902",3091,0,"The European Union Times","10/31/2016 12:49","10/31/2016 12:49","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2903",3092,0,"The European Union Times","10/31/2016 14:13","10/31/2016 14:13","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2904",3093,0,"The European Union Times","10/31/2016 14:54","10/31/2016 14:54","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2905",3094,0,"The European Union Times","10/31/2016 19:49","10/31/2016 19:49","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2906",3095,0,"The European Union Times","10/31/2016 20:42","10/31/2016 20:42","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2907",3096,0,"The European Union Times","11/1/2016 0:14","11/1/2016 0:14","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2908",3097,0,"The European Union Times","11/1/2016 11:53","11/1/2016 11:53","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2909",3098,0,"The European Union Times","11/1/2016 12:24","11/1/2016 12:24","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2910",3099,0,"The European Union Times","11/1/2016 14:29","11/1/2016 14:29","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2911",3100,0,"The European Union Times","11/1/2016 14:41","11/1/2016 14:41","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2912",3101,0,"The European Union Times","11/1/2016 23:53","11/1/2016 23:53","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2913",3102,0,"The European Union Times","11/2/2016 11:34","11/2/2016 11:34","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2914",3103,0,"The European Union Times","11/2/2016 12:49","11/2/2016 12:49","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2915",3104,0,"The European Union Times","11/2/2016 14:12","11/2/2016 14:12","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2916",3105,0,"The European Union Times","11/2/2016 14:22","11/2/2016 14:22","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2917",3106,0,"The European Union Times","11/2/2016 14:29","11/2/2016 14:29","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2918",3107,0,"The European Union Times","11/2/2016 14:35","11/2/2016 14:35","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2919",3108,0,"The European Union Times","11/3/2016 11:21","11/3/2016 11:21","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2920",3109,0,"The European Union Times","11/3/2016 15:12","11/3/2016 15:12","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2921",3110,0,"The European Union Times","11/3/2016 16:54","11/3/2016 16:54","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2922",3111,0,"The European Union Times","11/3/2016 18:54","11/3/2016 18:54","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2923",3112,0,"The European Union Times","11/3/2016 19:02","11/3/2016 19:02","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2924",3113,0,"The European Union Times","11/3/2016 23:52","11/3/2016 23:52","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2925",3114,0,"The European Union Times","11/4/2016 1:33","11/4/2016 1:33","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2926",3115,0,"The European Union Times","11/4/2016 13:06","11/4/2016 13:06","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2927",3116,0,"The European Union Times","11/4/2016 13:41","11/4/2016 13:41","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2928",3117,0,"The European Union Times","11/4/2016 14:16","11/4/2016 14:16","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2929",3118,0,"The European Union Times","11/4/2016 14:42","11/4/2016 14:42","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2930",3119,0,"The European Union Times","11/5/2016 1:21","11/5/2016 1:21","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2931",3120,0,"JAMES FRIDAY","11/5/2016 3:55","11/5/2016 3:55","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2932",3121,0,"The European Union Times","11/5/2016 12:19","11/5/2016 12:19","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2933",3122,0,"The European Union Times","11/5/2016 12:54","11/5/2016 12:54","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2934",3123,0,"The European Union Times","11/5/2016 13:08","11/5/2016 13:08","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2935",3124,0,"The European Union Times","11/5/2016 14:38","11/5/2016 14:38","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2936",3125,0,"The European Union Times","11/6/2016 12:52","11/6/2016 12:52","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2937",3126,0,"The European Union Times","11/6/2016 14:28","11/6/2016 14:28","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2938",3127,0,"The European Union Times","11/6/2016 15:01","11/6/2016 15:01","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2939",3128,0,"The European Union Times","11/6/2016 15:52","11/6/2016 15:52","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2940",3129,0,"The European Union Times","11/6/2016 16:25","11/6/2016 16:25","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2941",3130,0,"The European Union Times","11/6/2016 20:45","11/6/2016 20:45","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2942",3131,0,"The European Union Times","11/7/2016 11:13","11/7/2016 11:13","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2943",3132,0,"The European Union Times","11/7/2016 13:22","11/7/2016 13:22","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2944",3133,0,"The European Union Times","11/7/2016 13:36","11/7/2016 13:36","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2945",3134,0,"The European Union Times","11/7/2016 18:06","11/7/2016 18:06","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2946",3135,0,"The European Union Times","11/7/2016 18:06","11/7/2016 18:06","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2947",3136,0,"The European Union Times","11/7/2016 18:31","11/7/2016 18:31","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2948",3137,0,"The European Union Times","11/7/2016 18:42","11/7/2016 18:42","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2949",3138,0,"The European Union Times","11/7/2016 20:03","11/7/2016 20:03","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2950",3139,0,"The European Union Times","11/7/2016 22:35","11/7/2016 22:35","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2951",3140,0,"The European Union Times","11/7/2016 22:45","11/7/2016 22:45","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2952",3141,0,"The European Union Times","11/8/2016 1:04","11/8/2016 1:04","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2953",3142,0,"ztech","11/8/2016 2:19","11/8/2016 2:19","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2954",3143,0,"The European Union Times","11/8/2016 0:31","11/8/2016 2:33","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2955",3144,0,"The European Union Times","11/8/2016 11:56","11/8/2016 11:56","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2956",3145,0,"The European Union Times","11/8/2016 12:25","11/8/2016 12:25","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2957",3146,0,"The European Union Times","11/8/2016 12:45","11/8/2016 12:45","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2958",3147,0,"The European Union Times","11/8/2016 13:08","11/8/2016 13:08","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2959",3148,0,"The European Union Times","11/8/2016 13:28","11/8/2016 13:28","eutimes.net","US",0,0,0,1,0,0,0,"bs"
"2960",3149,0,"The European Union Times","11/8/2016 14:01","11/8/2016 14:01","eutimes.net","US",0,0,0,1,0,0,0,"bs"
